vin;is_owner;is_promo;region;city;brand;model;year;mileage;count_owners;air_condition;color;price;en_capacity;en_type;en_power;num_cylinders;fuel_waste_mix;body_type;modification;num_doors;gearbox_type;wheel_drive;steering_wheel;link;ad_date;avito_id;model_uid
;True;;Самарская область;Самара;ВАЗ (LADA);Granta;2023;145000;3;True;Чёрный;490000;1596;Бензин;106;4.0;6.7;Хетчбэк;1.6 MT (106 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_granta_1.6_mt_2015_145000km_2675071874;2023-08-08;2675071874;x2AEOH2
;True;;Самарская область;Самара;ВАЗ (LADA);Vesta;2023;44000;2;True;Красный;990000;1596;Бензин;106;4.0;6.6;Седан;1.6 AMT (106 л.с.);4;Робот;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_vesta_1.6_amt_2019_44000km_2228154126;2023-08-12;2228154126;7anZxsr
;True;;Самарская область;Сергиевский р-н;ВАЗ (LADA);4x4 (Нива);2023;82000;3;False;Коричневый;400000;1690;Бензин;83;4.0;1.0;Внедорожник;1.7 4WD MT (83 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/suhodol/avtomobili/vaz_lada_4x4_niva_1.7_mt_2012_82000km_3348381534;2023-08-05;3348381534;5Z2XJCx
;True;;Самарская область;Самара;ИЖ;Москвич-412;2023;78000;4+;False;Серый;135000;1480;Бензин;75;4;;Седан;1.5 MT (75 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/samara/avtomobili/izh_moskvich-412_1.5_mt_1973_78000km_2581048424;2023-08-13;2581048424;0Qk50tx
;True;;Самарская область;Самара;ВАЗ (LADA);Priora;2023;173359;4+;False;Красный;170000;1596;Бензин;98;4.0;7.2;Седан;1.6 MT (98 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_priora_1.6_mt_2007_173359km_2984201674;2023-07-24;2984201674;o2drKfx
;True;;Самарская область;Тольятти;ВАЗ (LADA);2109;2023;93800;4+;False;Синий;140000;1499;Бензин;68;4.0;7.7;Хетчбэк;1.5 MT (68 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/tolyatti/avtomobili/vaz_lada_2109_1.5_mt_1998_93800km_3189449167;2023-08-14;3189449167;BdoJOIE
;False;;Самарская область;г.о. Самара;ВАЗ (LADA);2115 Samara;2023;151018;1;False;Чёрный;124500;1597;Бензин;98;4;7.0;Седан;1.6 MT (98 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_2115_samara_1.6_mt_2007_151018km_3203030983;2023-08-10;3203030983;kNJ4ziM
;False;;Самарская область;Самара;ВАЗ (LADA);Vesta;2023;97560;1;True;Белый;850000;1596;Бензин;106;4.0;7.5;Седан;1.6 MT (106 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_vesta_1.6_mt_2019_97560km_2933914330;2023-07-21;2933914330;R4wdjCE
;True;;Самарская область;Самара;ВАЗ (LADA);2114 Samara;2023;290000;3;False;Чёрный;100000;1596;Бензин;81;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_2114_samara_1.6_mt_2007_290000km_3357662709;2023-08-12;3357662709;Bd7AMUE
;False;;Самарская область;Тольятти;ВАЗ (LADA);4x4 (Нива);2023;92000;3;False;Белый;524000;1774;Бензин;83;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/tolyatti/avtomobili/vaz_lada_4x4_niva_1.7_mt_2015_92000km_3344607894;2023-08-14;3344607894;Qbzz3in
;True;;Самарская область;Самара;ВАЗ (LADA);2115 Samara;2023;154000;3;False;Белый;180000;1596;Бензин;81;4.0;7.6;Седан;1.6 MT (81 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_2115_samara_1.6_mt_2009_154000km_3011390483;2023-08-03;3011390483;bN4lGhB
;True;;Самарская область;Тольятти;УАЗ;Patriot;2023;120000;2;True;Зелёный;650000;2693;Бензин;128;4.0;;Внедорожник;2.7 MT (128 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/tolyatti/avtomobili/uaz_patriot_2.7_mt_2012_120000km_2898991149;2023-07-29;2898991149;EXY3Puk
;True;;Самарская область;Волжский р-н;ВАЗ (LADA);Priora;2023;187000;3;False;Белый;285000;1596;Бензин;98;4.0;7.2;Седан;1.6 MT (98 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_priora_1.6_mt_2010_187000km_3208749710;2023-08-09;3208749710;o2drKfx
;True;;Самарская область;Самара;ВАЗ (LADA);2114 Samara;2023;160000;4+;False;Чёрный;170000;1596;Бензин;81;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_2114_samara_1.6_mt_2009_160000km_2981970607;2023-08-14;2981970607;Bd7AMUE
;True;;Самарская область;Тольятти;ВАЗ (LADA);Priora;2023;160371;4+;True;Белый;350000;1596;Бензин;98;4.0;7.2;Хетчбэк;1.6 MT (98 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/tolyatti/avtomobili/vaz_lada_priora_1.6_mt_2010_160371km_3167198142;2023-08-10;3167198142;1boQWip
;True;;Самарская область;Самара;ВАЗ (LADA);XRAY Cross;2023;87000;1;True;Синий;1550000;1558;Бензин;113;4;7.3;Хетчбэк;1.6 CVT (113 л.с.);5;Вариатор;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_xray_cross_1.6_cvt_2021_87000km_3223251534;2023-08-11;3223251534;ORE77tG
;True;;Самарская область;Похвистневский р-н;ВАЗ (LADA);Granta;2023;81718;1;True;Синий;549000;1596;Бензин;98;4.0;7.6;Седан;1.6 AT (98 л.с.);4;Автомат;Передний;Левый;https://www.avito.ru/pohvistnevo/avtomobili/vaz_lada_granta_1.6_at_2013_81718km_3234544835;2023-08-12;3234544835;ORed0tG
;True;;Самарская область;Самара;ГАЗ;ГАЗель 3302;2023;222000;3;False;Белый;450000;2445;Бензин;140;4.0;;Фургон;2.4 MT (140 л.с.);2;Механика;Задний;Левый;https://www.avito.ru/samara/avtomobili/gaz_gazel_3302_2.4_mt_2007_222000km_2750285567;2023-07-29;2750285567;5ZKE4Sx
;True;;Самарская область;Самара;ВАЗ (LADA);Vesta Cross;2023;45000;1;True;Серебряный;1615000;1596;Бензин;106;4.0;7.5;Универсал;1.6 MT (106 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_vesta_cross_1.6_mt_2021_45000km_3147903706;2023-08-14;3147903706;EdN6ASk
;True;;Самарская область;Тольятти;ВАЗ (LADA);Vesta Cross;2023;30500;1;True;Синий;1550000;1596;Бензин;106;4.0;7.5;Универсал;1.6 MT (106 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/tolyatti/avtomobili/vaz_lada_vesta_cross_1.6_mt_2021_30500km_2835562621;2023-07-28;2835562621;EdN6ASk
;True;;Самарская область;Самара;ВАЗ (LADA);Priora;2023;148200;2;True;Бордовый;554000;1596;Бензин;98;4.0;7.2;Седан;1.6 MT (98 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_priora_1.6_mt_2014_148200km_3189606329;2023-08-07;3189606329;yP3MRsw
;True;;Самарская область;Самара;ВАЗ (LADA);2121 (4x4) Urban;2023;105000;1;False;Коричневый;600000;1690;Бензин;83;4.0;7.5;Внедорожник;1.7 MT (83 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_2121_4x4_urban_1.7_mt_2018_105000km_3074535479;2023-08-10;3074535479;BdQ7QUE
;True;;Самарская область;Самара;ВАЗ (LADA);Priora;2023;187000;3;False;Серый;260000;1596;Бензин;98;4.0;7.2;Седан;1.6 MT (98 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_priora_1.6_mt_2008_187000km_2983425992;2023-08-07;2983425992;o2drKfx
;True;;Самарская область;г.о. Самара;ГАЗ;3102 Волга;2023;86865;4+;True;Белый;635000;2694;Бензин;152;4;14.5;Седан;2.7 MT (152 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/samara/avtomobili/gaz_3102_volga_2.7_mt_2000_86865km_3181524743;2023-08-13;3181524743;3KPpYfx
;True;;Самарская область;Новокуйбышевск;ВАЗ (LADA);2110;2023;150000;4+;True;Синий;90000;1499;Бензин;73;4.0;7.0;Седан;1.5 MT (73 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/novokuybyshevsk/avtomobili/vaz_lada_2110_1.5_mt_2004_150000km_3213276034;2023-07-29;3213276034;dN7WnCZ
;True;;Самарская область;Самара;ВАЗ (LADA);4x4 (Нива);2023;59950;2;False;Белый;585000;1774;Бензин;83;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_4x4_niva_1.7_mt_2018_59950km_2792373810;2023-08-03;2792373810;EdzddSk
;True;;Самарская область;Самара;ВАЗ (LADA);2114 Samara;2023;13000;4+;False;Белый;230000;1596;Бензин;90;4.0;7.6;Хетчбэк;1.6 MT (90 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_2114_samara_1.6_mt_2012_13000km_3252442145;2023-08-02;3252442145;K8B6ZIk
;True;;Самарская область;Самара;ВАЗ (LADA);Largus Cross;2023;261000;1;True;Белый;1100000;1596;Бензин;106;4.0;7.4;Универсал;1.6 MT (106 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_largus_cross_1.6_mt_2018_261000km_3228652688;2023-08-10;3228652688;AdZXzty
;True;;Самарская область;Самара;ВАЗ (LADA);2105;2023;20600;3;False;Бежевый;47000;1569;Бензин;73;4.0;8.5;Седан;1.6 MT (73 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_2105_1.6_mt_1986_20600km_3433927260;2023-08-11;3433927260;Qbx6QIn
;True;;Самарская область;Самара;ГАЗ;ГАЗель 3302;2023;250000;1;False;Белый;1350000;2700;Бензин;107;4.0;;Фургон;2.7 MT (107 л.с.);2;Механика;Задний;Левый;https://www.avito.ru/samara/avtomobili/gaz_gazel_3302_2.7_mt_2018_250000km_3051370868;2023-07-28;3051370868;95PnwS3
;True;;Самарская область;Самара;ВАЗ (LADA);Niva Travel;2023;12000;1;True;Зелёный;1175000;1690;Бензин;80;4.0;10.2;Внедорожник;1.7 MT (80 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_niva_travel_1.7_mt_2022_12000km_3353877861;2023-08-09;3353877861;wPdmEiK
;True;;Самарская область;Волжский р-н;ВАЗ (LADA);Vesta;2023;230000;3;True;Коричневый;630000;1596;Бензин;106;4.0;7.5;Седан;1.6 MT (106 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/petra_dubrava/avtomobili/vaz_lada_vesta_1.6_mt_2017_230000km_2497096446;2023-07-30;2497096446;R4wdjCE
;True;;Самарская область;Самара;ВАЗ (LADA);Vesta;2023;37000;1;True;Белый;1250000;1596;Бензин;106;4.0;7.5;Седан;1.6 MT (106 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_vesta_1.6_mt_2021_37000km_2463027238;2023-08-02;2463027238;R4wdjCE
;True;;Самарская область;Тольятти;УАЗ;Patriot;2023;167000;4+;False;Зелёный;395000;2693;Бензин;128;4.0;13.2;Внедорожник;2.7 MT (128 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/tolyatti/avtomobili/uaz_patriot_2.7_mt_2005_167000km_2151273311;2023-07-31;2151273311;X0PPriw
;True;;Самарская область;Самара;ГАЗ;Соболь 2217;2023;239000;2;False;Бордовый;830000;2890;Бензин;107;;;Микроавтобус;2.9 4WD MT (107 л.с.);4;Механика;Полный;Левый;https://www.avito.ru/samara/avtomobili/gaz_sobol_2217_2.9_mt_2014_239000km_3264296667;2023-08-14;3264296667;aN2m9sd
;True;;Самарская область;Тольятти;ВАЗ (LADA);4x4 (Нива);2023;18000;1;True;Чёрный;1000000;1690;Бензин;83;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/tolyatti/avtomobili/vaz_lada_4x4_niva_1.7_mt_2022_18000km_2529074261;2023-08-10;2529074261;MEoKvCE
;True;;Самарская область;Тольятти;ВАЗ (LADA);Granta;2023;190000;3;True;Серый;550000;1596;Бензин;98;4.0;7.6;Седан;1.6 AT (98 л.с.);4;Автомат;Передний;Левый;https://www.avito.ru/tolyatti/avtomobili/vaz_lada_granta_1.6_at_2013_190000km_3232505357;2023-08-02;3232505357;ORed0tG
;True;;Самарская область;Самара;ВАЗ (LADA);Kalina;2023;62000;1;False;Коричневый;690000;1596;Бензин;87;4.0;6.6;Универсал;1.6 MT (87 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_kalina_1.6_mt_2017_62000km_2297176318;2023-08-08;2297176318;kRZWlfM
;True;;Самарская область;Самара;ВАЗ (LADA);4x4 (Нива);2023;144000;4+;False;Бордовый;140000;1569;Бензин;75;4.0;9.8;Внедорожник;1.6 MT (75 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_4x4_niva_1.6_mt_2000_144000km_3117954093;2023-07-17;3117954093;oEedmfx
;True;;Самарская область;Сызрань;ВАЗ (LADA);2110;2023;152000;3;False;Серебряный;199000;1596;Бензин;81;4.0;7.5;Седан;1.6 MT (81 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/syzran/avtomobili/vaz_lada_2110_1.6_mt_2004_152000km_3221888155;2023-08-08;3221888155;EdWWPhk
;True;;Самарская область;Самара;ВАЗ (LADA);Kalina;2023;188000;2;False;Чёрный;280000;1596;Бензин;82;4.0;7.8;Универсал;1.6 MT (82 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_kalina_1.6_mt_2012_188000km_3226338929;2023-08-08;3226338929;AdbGbty
;True;;Самарская область;Самара;ВАЗ (LADA);Vesta Cross;2023;150000;1;True;Серый;1350000;1596;Бензин;113;4.0;7.1;Универсал;1.6 CVT (113 л.с.);5;Вариатор;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_vesta_cross_1.6_cvt_2021_150000km_3434078887;2023-08-05;3434078887;MEKP6cE
;True;;Самарская область;Тольятти;ВАЗ (LADA);2110;2023;115000;1;False;Серебряный;210000;1499;Бензин;90;4.0;7.4;Седан;1.5 MT (90 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/tolyatti/avtomobili/vaz_lada_2110_1.5_mt_2000_115000km_3554010757;2023-07-31;3554010757;9QJVwT3
;True;;Самарская область;Самара;ВАЗ (LADA);2105;2023;18000;3;False;Серебряный;499996;1452;Бензин;71;4.0;10.1;Седан;1.5 MT (71 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_2105_1.5_mt_1997_18000km_2465031436;2023-08-03;2465031436;XGYBzFw
;True;;Самарская область;Самара;ВАЗ (LADA);Kalina;2023;136000;4+;False;Серый;190000;1596;Бензин;84;4.0;7.8;Седан;1.6 MT (84 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_kalina_1.6_mt_2011_136000km_2407707502;2023-07-22;2407707502;80Po3uY
;True;;Самарская область;Новокуйбышевск;ВАЗ (LADA);Kalina;2023;190000;2;True;Серебряный;530000;1596;Бензин;106;4.0;6.5;Хетчбэк;1.6 MT (106 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/novokuybyshevsk/avtomobili/vaz_lada_kalina_1.6_mt_2013_190000km_2878837098;2023-08-07;2878837098;A0Xmrhy
;True;;Самарская область;Кинель-Черкасский р-н;ВАЗ (LADA);2108;2023;132906;3;False;Синий;125000;1499;Бензин;78;4.0;7.7;Хетчбэк;1.5 MT (78 л.с.);3;Механика;Передний;Левый;https://www.avito.ru/kinel-cherkassy/avtomobili/vaz_lada_2108_1.5_mt_2001_132906km_2919763523;2023-08-09;2919763523;zN0Kxco
;True;;Самарская область;Чапаевск;ВАЗ (LADA);Granta;2023;176000;4+;False;Золотой;450000;1596;Бензин;87;4.0;6.6;Седан;1.6 MT (87 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/chapaevsk/avtomobili/vaz_lada_granta_1.6_mt_2015_176000km_3230687335;2023-08-06;3230687335;806WZuY
;True;;Самарская область;Самара;ВАЗ (LADA);2114 Samara;2023;90600;3;False;Зелёный;270000;1596;Бензин;90;4.0;7.6;Хетчбэк;1.6 MT (90 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_2114_samara_1.6_mt_2011_90600km_3189749409;2023-07-31;3189749409;K8B6ZIk
