brand;model;car_year;mileage;body_type;price;link
ВАЗ (LADA);Priora;2012;177000;Седан;550000.0;https://www.avito.ru/poputnaya/avtomobili/vaz_lada_priora_2012_1860486634
ВАЗ (LADA);2115 Samara;2008;240000;Седан;129000.0;https://www.avito.ru/volgograd/avtomobili/vaz_lada_2115_samara_2008_3241968321
ВАЗ (LADA);2112;2003;330000;Хетчбэк;120000.0;https://www.avito.ru/chikola/avtomobili/vaz_lada_2112_2003_2862565565
ВАЗ (LADA);2121 (4x4) Urban;2019;49000;Внедорожник;845000.0;https://www.avito.ru/armavir/avtomobili/vaz_lada_2121_4x4_urban_2019_2620971489
ВАЗ (LADA);2114 Samara;2013;203000;Хетчбэк;360000.0;https://www.avito.ru/labinsk/avtomobili/vaz_lada_2114_samara_2013_3191737391
УАЗ;Hunter;2009;167000;Внедорожник;370000.0;https://www.avito.ru/zubutli-miatli/avtomobili/uaz_hunter_2009_2867190452
ВАЗ (LADA);Kalina Cross;2016;117000;Универсал;650000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_kalina_cross_2016_2457797671
ВАЗ (LADA);2106;1998;21000;Седан;315000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_2106_1998_3121065502
ВАЗ (LADA);Largus Cross;2018;126500;Универсал;890000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_largus_cross_2018_3067147216
ВАЗ (LADA);Priora;2014;30500;Седан;880000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_priora_1.6_mt_2014_30_500_km_3192135576
ВАЗ (LADA);Granta;2017;107000;Седан;650000.0;https://www.avito.ru/hasavyurt/avtomobili/vaz_lada_granta_2017_2584356249
ВАЗ (LADA);Granta;2015;159021;Седан;399000.0;https://www.avito.ru/buynaksk/avtomobili/vaz_lada_granta_2015_3168747431
ВАЗ (LADA);2106;1988;200000;Седан;140000.0;https://www.avito.ru/izberbash/avtomobili/vaz_lada_2106_1988_3041603181
ВАЗ (LADA);Vesta;2019;60000;Седан;950000.0;https://www.avito.ru/dagestan_pervomayskoe/avtomobili/vaz_lada_vesta_2019_3041651396
ВАЗ (LADA);Granta;2014;114000;Седан;365000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_granta_2014_3019345670
ВАЗ (LADA);Kalina;2014;196000;Универсал;480000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_kalina_2014_2943084962
ВАЗ (LADA);Vesta;2017;78000;Седан;905000.0;https://www.avito.ru/dagestan_manaskent_x/avtomobili/vaz_lada_vesta_1.6_mt_2017_78_000_km_3009460384
ВАЗ (LADA);Priora;2013;232000;Седан;445000.0;https://www.avito.ru/kaspiysk/avtomobili/vaz_lada_priora_2013_2970340901
ВАЗ (LADA);Vesta;2015;131996;Седан;880000.0;https://www.avito.ru/derbent/avtomobili/vaz_lada_vesta_2015_3081142531
ВАЗ (LADA);Vesta;2018;120679;Седан;850000.0;https://www.avito.ru/derbent/avtomobili/vaz_lada_vesta_2018_2742251628
ГАЗ;ГАЗель 2747;2008;212000;Фургон;415000.0;https://www.avito.ru/dagestanskie_ogni/avtomobili/gaz_gazel_2747_2.5_mt_2008_212_000_km_3142843891
ВАЗ (LADA);21099;1997;104000;Седан;240000.0;https://www.avito.ru/kaspiysk/avtomobili/vaz_lada_21099_1997_3048093271
ВАЗ (LADA);Priora;2011;197900;Седан;400000.0;https://www.avito.ru/hasavyurt/avtomobili/vaz_lada_priora_2011_2754738756
ВАЗ (LADA);2110;2007;120555;Седан;190000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_2110_2007_2556481728
ВАЗ (LADA);Kalina;2006;215000;Седан;290000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_kalina_2006_2368746537
ВАЗ (LADA);Priora;2010;245000;Седан;250000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_priora_2010_2795251994
ВАЗ (LADA);Largus;2021;73000;Универсал;1500000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_largus_2021_2793498930
ВАЗ (LADA);Granta;2020;73000;Седан;690000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_granta_1.6_mt_2020_73_000_km_2967492149
ВАЗ (LADA);Granta;2013;250000;Седан;320000.0;https://www.avito.ru/semender/avtomobili/vaz_lada_granta_2013_2849332465
Vortex;Tingo;2011;250000;Внедорожник;350000.0;https://www.avito.ru/mahachkala/avtomobili/vortex_tingo_2011_2445011702
ВАЗ (LADA);Kalina;2016;88000;Универсал;535000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_kalina_2016_2855402275
ВАЗ (LADA);2114 Samara;2013;199000;Хетчбэк;210000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_2114_samara_2013_2983641508
ВАЗ (LADA);Priora;2010;355000;Седан;345000.0;https://www.avito.ru/tarumovka/avtomobili/vaz_lada_priora_2010_3252126712
ВАЗ (LADA);Granta;2021;11000;Седан;800000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_granta_2021_2997427159
ВАЗ (LADA);2112;2002;2566;Хетчбэк;80000.0;https://www.avito.ru/shamilkala/avtomobili/vaz_lada_2112_2002_3154630444
ВАЗ (LADA);Vesta;2018;74000;Седан;777777.0;https://www.avito.ru/derbent/avtomobili/vaz_lada_vesta_2018_2355473874
ВАЗ (LADA);4x4 (Нива);2015;72061;Внедорожник;650000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_4x4_niva_2015_2765918285
ВАЗ (LADA);Priora;2011;149800;Седан;110000.0;https://www.avito.ru/derbent/avtomobili/vaz_lada_priora_2011_2326318779
ВАЗ (LADA);Granta;2013;290000;Седан;330000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_granta_2013_3140952117
ВАЗ (LADA);Vesta;2018;92000;Седан;1090000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_vesta_2018_3083478609
ВАЗ (LADA);Granta;2020;90000;Седан;860000.0;https://www.avito.ru/izberbash/avtomobili/vaz_lada_granta_1.6_mt_2020_90_000_km_2342919331
ВАЗ (LADA);Kalina;2016;199000;Универсал;425000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_kalina_2016_2620107160
ВАЗ (LADA);Granta;2017;120000;Седан;520000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_granta_2017_2813737913
ВАЗ (LADA);Granta;2015;204555;Хетчбэк;330000.0;https://www.avito.ru/dagestan_belidzhi_x/avtomobili/vaz_lada_granta_2015_2723251598
ВАЗ (LADA);Kalina;2015;96500;Хетчбэк;799999.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_kalina_2015_2895116353
ВАЗ (LADA);Vesta;2020;73000;Седан;1250000.0;https://www.avito.ru/kaspiysk/avtomobili/vaz_lada_vesta_2020_2427899394
ВАЗ (LADA);2115 Samara;2010;129280;Седан;275000.0;https://www.avito.ru/kaspiysk/avtomobili/vaz_lada_2115_samara_2010_2933439850
ВАЗ (LADA);2110;2001;200000;Седан;180000.0;https://www.avito.ru/hasavyurt/avtomobili/vaz_lada_2110_2001_3104784052
ВАЗ (LADA);Kalina;2011;210000;Универсал;340000.0;https://www.avito.ru/buynaksk/avtomobili/vaz_lada_kalina_2011_2828782981
ВАЗ (LADA);Kalina;2013;156000;Хетчбэк;500000.0;https://www.avito.ru/dagestan_kizlyar/avtomobili/vaz_lada_kalina_2013_2377313204
ВАЗ (LADA);Vesta;2021;17000;Седан;1250000.0;https://www.avito.ru/izberbash/avtomobili/vaz_lada_vesta_2021_2740522991
ВАЗ (LADA);Granta;2013;199000;Седан;400000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_granta_2013_2723548752
ВАЗ (LADA);Vesta;2021;61500;Седан;1170000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_vesta_2021_3044155923
ВАЗ (LADA);Kalina;2011;200000;Хетчбэк;390000.0;https://www.avito.ru/hasavyurt/avtomobili/vaz_lada_kalina_1.6_mt_2011_200_000_km_2715085779
ВАЗ (LADA);2112;2005;208000;Хетчбэк;99000.0;https://www.avito.ru/dagestan_kizlyar/avtomobili/vaz_lada_2112_2005_1428561929
ВАЗ (LADA);Priora;2015;300000;Седан;640000.0;https://www.avito.ru/novyy_hushet/avtomobili/vaz_lada_priora_2015_3028557015
ГАЗ;ГАЗель 3302;2011;200000;Фургон;660000.0;https://www.avito.ru/mahachkala/avtomobili/gaz_gazel_3302_2011_2993626306
ВАЗ (LADA);Granta;2017;112000;Седан;575000.0;https://www.avito.ru/buynaksk/avtomobili/vaz_lada_granta_2017_2711644139
ГАЗ;31105 Волга;2005;230000;Седан;140000.0;https://www.avito.ru/nechaevka/avtomobili/gaz_31105_volga_2005_3132761494
ВАЗ (LADA);Vesta;2018;177000;Седан;730000.0;https://www.avito.ru/izberbash/avtomobili/vaz_lada_vesta_1.6_mt_2018_177_000_km_3089690064
ГАЗ;ГАЗель 33023;2013;300000;Фургон;1450000.0;https://www.avito.ru/babayurt/avtomobili/gaz_gazel_33023_2013_3266419521
ВАЗ (LADA);Largus;2020;86000;Универсал;1070000.0;https://www.avito.ru/hasavyurt/avtomobili/vaz_lada_largus_2020_3085050345
ВАЗ (LADA);Granta;2019;58000;Универсал;830000.0;https://www.avito.ru/zubutli-miatli/avtomobili/vaz_lada_granta_2019_2648676367
ВАЗ (LADA);Priora;2009;345367;Хетчбэк;280000.0;https://www.avito.ru/semender/avtomobili/vaz_lada_priora_2009_3156073456
ВАЗ (LADA);Priora;2009;2030;Седан;300000.0;https://www.avito.ru/dagestan_pervomayskoe/avtomobili/vaz_lada_priora_2009_3032406326
ВАЗ (LADA);Granta;2014;105000;Седан;480000.0;https://www.avito.ru/dagestan_kizlyar/avtomobili/vaz_lada_granta_2014_2311450784
ВАЗ (LADA);2107;2010;9583;Седан;180000.0;https://www.avito.ru/hasavyurt/avtomobili/vaz_lada_2107_2010_2945160142
ВАЗ (LADA);Priora;2009;295000;Хетчбэк;235000.0;https://www.avito.ru/kaspiysk/avtomobili/vaz_lada_priora_2009_3023916894
ВАЗ (LADA);2121 (4x4) Bronto;2019;53000;Внедорожник;900000.0;https://www.avito.ru/dagestan_dubki/avtomobili/vaz_lada_2121_4x4_bronto_2019_2488838620
ВАЗ (LADA);Granta;2021;8300;Седан;755000.0;https://www.avito.ru/derbent/avtomobili/vaz_lada_granta_2021_2596488818
ВАЗ (LADA);2107;2010;68000;Седан;260000.0;https://www.avito.ru/derbent/avtomobili/vaz_lada_2107_2010_2955387038
ВАЗ (LADA);Priora;2014;189011;Седан;560000.0;https://www.avito.ru/hasavyurt/avtomobili/vaz_lada_priora_2014_2771992395
ВАЗ (LADA);2111;2010;140000;Универсал;250000.0;https://www.avito.ru/kizilyurt/avtomobili/vaz_lada_2111_2010_2882496098
ВАЗ (LADA);Granta;2021;100000;Седан;850000.0;https://www.avito.ru/hasavyurt/avtomobili/vaz_lada_granta_1.6_mt_2021_100_000_km_2844497588
ВАЗ (LADA);Priora;2014;242000;Седан;650000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_priora_2014_3063228074
ВАЗ (LADA);4x4 (Нива);2017;65000;Внедорожник;500000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_4x4_niva_2017_3090301950
ВАЗ (LADA);Priora;2011;190000;Седан;350000.0;https://www.avito.ru/kaspiysk/avtomobili/vaz_lada_priora_2011_3242126291
ВАЗ (LADA);Granta;2013;159026;Седан;450000.0;https://www.avito.ru/novyy_sulak/avtomobili/vaz_lada_granta_2013_3031283232
ВАЗ (LADA);2104;2009;202945;Универсал;165000.0;https://www.avito.ru/nechaevka/avtomobili/vaz_lada_2104_2009_2816288529
ВАЗ (LADA);2112;2006;250000;Хетчбэк;140000.0;https://www.avito.ru/karabudahkent/avtomobili/vaz_lada_2112_2006_2794585504
ВАЗ (LADA);Granta;2019;90000;Седан;762000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_granta_2019_2772071858
ГАЗ;ГАЗель 33023;2012;180000;Фургон;850000.0;https://www.avito.ru/mahachkala/avtomobili/gaz_gazel_33023_2012_2066486037
ВАЗ (LADA);Priora;2011;230000;Седан;330000.0;https://www.avito.ru/tsotsin-yurt/avtomobili/vaz_lada_priora_1.6_mt_2011_230_000_km_2654365892
ВАЗ (LADA);2112;2007;222222;Хетчбэк;99999.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_2112_1.6_mt_2007_222_222_km_2889912599
ВАЗ (LADA);2114 Samara;2012;178181;Хетчбэк;190000.0;https://www.avito.ru/astrahan/avtomobili/vaz_lada_2114_samara_2012_3130601940
ВАЗ (LADA);2114 Samara;2008;200000;Хетчбэк;160000.0;https://www.avito.ru/astrahan/avtomobili/vaz_lada_2114_samara_2008_3216270800
ВАЗ (LADA);2109;2003;100000;Хетчбэк;130000.0;https://www.avito.ru/naurskaya/avtomobili/vaz_lada_2109_2003_3346131634
ВАЗ (LADA);2104;2000;150000;Универсал;60000.0;https://www.avito.ru/voronezh/avtomobili/vaz_lada_2104_2000_3034474131
ВАЗ (LADA);Priora;2007;250000;Седан;214000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_priora_1.6_mt_2007_250_000_km_3251173891
ВАЗ (LADA);Priora;2007;215000;Седан;235000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_priora_2007_2924258135
ВАЗ (LADA);Priora;2007;194000;Седан;169990.0;https://www.avito.ru/tambov/avtomobili/vaz_lada_priora_2007_3168370115
ВАЗ (LADA);Vesta;2018;100000;Седан;750000.0;https://www.avito.ru/vladikavkaz/avtomobili/vaz_lada_vesta_2018_2518934611
ВАЗ (LADA);2110;2005;200000;Седан;57000.0;https://www.avito.ru/penza/avtomobili/vaz_lada_2110_2005_3140032947
ГАЗ;ГАЗель 3302;2006;190000;Фургон;440000.0;https://www.avito.ru/mesker-yurt/avtomobili/gaz_gazel_3302_2006_2952696127
ВАЗ (LADA);2110;2003;270000;Седан;80000.0;https://www.avito.ru/lipetsk/avtomobili/vaz_lada_2110_2003_3106873218
ВАЗ (LADA);2114 Samara;2005;461600;Хетчбэк;80000.0;https://www.avito.ru/volgograd/avtomobili/vaz_lada_2114_samara_2005_2814118360
ВАЗ (LADA);Kalina;2014;229000;Хетчбэк;400000.0;https://www.avito.ru/elista/avtomobili/vaz_lada_kalina_2014_2415926605
УАЗ;31514;2000;150000;Внедорожник;210000.0;https://www.avito.ru/goyty/avtomobili/uaz_31514_2000_3026084102
ВАЗ (LADA);2115 Samara;2006;100000;Седан;50000.0;https://www.avito.ru/murom/avtomobili/vaz_lada_2115_samara_2006_3093664437
ВАЗ (LADA);2105;2000;99000;Седан;110000.0;https://www.avito.ru/morozovsk/avtomobili/vaz_lada_2105_2000_3095372016
ВАЗ (LADA);2107;2008;76000;Седан;255000.0;https://www.avito.ru/vladikavkaz/avtomobili/vaz_lada_2107_2008_3068372617
ГАЗ;ГАЗель 2747;2010;286500;Фургон;1420000.0;https://www.avito.ru/urus-martan/avtomobili/gaz_gazel_2747_2010_3038844952
ГАЗ;ГАЗель 3302;2007;95000;Фургон;795000.0;https://www.avito.ru/shali/avtomobili/gaz_gazel_3302_2.4_mt_2007_95_000_km_3073254659
ГАЗ;ГАЗель 3302;2008;379000;Фургон;800000.0;https://www.avito.ru/groznyy/avtomobili/gaz_gazel_3302_2008_3191945879
ГАЗ;ГАЗель 3302;2012;221000;Фургон;920000.0;https://www.avito.ru/groznyy/avtomobili/gaz_gazel_3302_2012_2276446244
ВАЗ (LADA);Priora;2015;180000;Седан;649999.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_priora_2015_2920696000
ВАЗ (LADA);Vesta;2016;140000;Седан;760000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_vesta_2016_3361770624
ГАЗ;ГАЗель 33023;2010;210000;Фургон;799000.0;https://www.avito.ru/groznyy/avtomobili/gaz_gazel_33023_2010_2698122858
ГАЗ;ГАЗель 33023;2007;143656;Фургон;1200000.0;https://www.avito.ru/argun/avtomobili/gaz_gazel_33023_2007_3151839875
ГАЗ;ГАЗель 2705;1999;120000;Фургон;600000.0;https://www.avito.ru/groznyy/avtomobili/gaz_gazel_2705_1999_2773912839
ВАЗ (LADA);2107;2006;115000;Седан;160000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_2107_2006_2868120274
ВАЗ (LADA);2104;2002;62000;Универсал;350000.0;https://www.avito.ru/urus-martan/avtomobili/vaz_lada_2104_2002_2897927801
ГАЗ;ГАЗель 3302;2012;300000;Фургон;952000.0;https://www.avito.ru/achhoy-martan/avtomobili/gaz_gazel_3302_2012_3072351461
ВАЗ (LADA);Granta;2017;172000;Хетчбэк;617000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_granta_2017_3206164753
ВАЗ (LADA);Vesta;2021;100000;Седан;1100000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_vesta_2021_2877459582
ВАЗ (LADA);2110;2005;35000;Седан;165000.0;https://www.avito.ru/urus-martan/avtomobili/vaz_lada_2110_2005_2864806593
ВАЗ (LADA);Priora;2017;171000;Седан;650000.0;https://www.avito.ru/gudermes/avtomobili/vaz_lada_priora_2017_2970981146
ВАЗ (LADA);Priora;2011;275000;Седан;300000.0;https://www.avito.ru/oyshara/avtomobili/vaz_lada_priora_2011_3162461676
ВАЗ (LADA);Granta;2019;35000;Лифтбек;878000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_granta_2019_2246124217
ВАЗ (LADA);Priora;2008;400000;Седан;400000.0;https://www.avito.ru/oyshara/avtomobili/vaz_lada_priora_2008_2628879931
ГАЗ;ГАЗель 2705;2003;200000;Фургон;150000.0;https://www.avito.ru/groznyy/avtomobili/gaz_gazel_2705_2003_2779552400
ВАЗ (LADA);Granta;2017;121000;Седан;490000.0;https://www.avito.ru/mayrtup/avtomobili/vaz_lada_granta_2017_2833478354
ВАЗ (LADA);Priora;2015;152200;Седан;645000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_priora_1.6_mt_2015_152_200_km_2988226515
ВАЗ (LADA);Vesta Cross;2022;32000;Универсал;1450000.0;https://www.avito.ru/kurchaloy/avtomobili/vaz_lada_vesta_cross_2022_2692983007
ВАЗ (LADA);2110;2004;150000;Седан;190000.0;https://www.avito.ru/achhoy-martan/avtomobili/vaz_lada_2110_2004_2990324530
ВАЗ (LADA);Granta;2012;207000;Седан;345000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_granta_2012_2667492653
ГАЗ;ГАЗель 3221;2007;654131;Микроавтобус;379000.0;https://www.avito.ru/kurchaloy/avtomobili/gaz_gazel_3221_2007_2233950700
ВАЗ (LADA);Granta;2012;260000;Седан;385000.0;https://www.avito.ru/gudermes/avtomobili/vaz_lada_granta_2012_2479925189
ВАЗ (LADA);Vesta;2018;65000;Седан;1100000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_vesta_2018_2419371728
ГАЗ;ГАЗель 33023;2006;116000;Фургон;530000.0;https://www.avito.ru/groznyy/avtomobili/gaz_gazel_33023_2006_2824073545
ВАЗ (LADA);2115 Samara;2003;250000;Седан;110000.0;https://www.avito.ru/nartkala/avtomobili/vaz_lada_2115_samara_2003_2894595229
ВАЗ (LADA);4x4 (Нива);2016;88000;Внедорожник;610000.0;https://www.avito.ru/nalchik/avtomobili/vaz_lada_4x4_niva_2016_3306310582
ВАЗ (LADA);Granta;2023;5500;Седан;850000.0;https://www.avito.ru/vladikavkaz/avtomobili/vaz_lada_granta_2023_2870760751
ВАЗ (LADA);Granta;2019;175000;Хетчбэк;620000.0;https://www.avito.ru/vladikavkaz/avtomobili/vaz_lada_granta_2019_2785142174
Vortex;Tingo;2011;170000;Внедорожник;430000.0;https://www.avito.ru/pyatigorsk/avtomobili/vortex_tingo_2011_2858630513
ВАЗ (LADA);2101;1975;99999;Седан;50000.0;https://www.avito.ru/armavir/avtomobili/vaz_lada_2101_1975_3029463941
ВАЗ (LADA);2105;2009;41000;Седан;169000.0;https://www.avito.ru/krymsk/avtomobili/vaz_lada_2105_2009_3058964650
ГАЗ;ГАЗель Next;2015;189000;Фургон;1750000.0;https://www.avito.ru/nalchik/avtomobili/gaz_gazel_next_2015_2356455396
ВАЗ (LADA);2110;2007;400000;Седан;350000.0;https://www.avito.ru/nesterovskaya/avtomobili/vaz_lada_2110_2007_2452030646
ВАЗ (LADA);Priora;2010;183300;Седан;250000.0;https://www.avito.ru/elista/avtomobili/vaz_lada_priora_2010_3194262979
ВАЗ (LADA);2104;2002;71000;Универсал;265000.0;https://www.avito.ru/terek/avtomobili/vaz_lada_2104_2002_3128278679
ВАЗ (LADA);Kalina;2007;224000;Седан;210000.0;https://www.avito.ru/novohopersk/avtomobili/vaz_lada_kalina_2007_2991983214
ВАЗ (LADA);Vesta;2016;160000;Седан;830000.0;https://www.avito.ru/chontaul/avtomobili/vaz_lada_vesta_1.6_mt_2016_160_000_km_2650454150
ВАЗ (LADA);2115 Samara;2002;280000;Седан;70000.0;https://www.avito.ru/streletskoe/avtomobili/vaz_lada_2115_samara_2002_2906991916
ВАЗ (LADA);2101;1972;23877;Седан;60000.0;https://www.avito.ru/rostov-na-donu/avtomobili/vaz_lada_2101_1972_3033686028
ВАЗ (LADA);2108;2001;170850;Хетчбэк;95000.0;https://www.avito.ru/shahty/avtomobili/vaz_lada_2108_2001_2934938806
ВАЗ (LADA);Priora;2008;200000;Хетчбэк;200000.0;https://www.avito.ru/saransk/avtomobili/vaz_lada_priora_2008_2696389681
ВАЗ (LADA);Granta;2015;146000;Седан;510000.0;https://www.avito.ru/zenzeli/avtomobili/vaz_lada_granta_2015_3116296008
ВАЗ (LADA);Priora;2011;135470;Седан;254000.0;https://www.avito.ru/saratov/avtomobili/vaz_lada_priora_2011_3037889351
ВАЗ (LADA);2107;2012;95000;Седан;275000.0;https://www.avito.ru/svetlograd/avtomobili/vaz_lada_2107_1.5_mt_2012_95_000_km_3095666825
ВАЗ (LADA);Priora;2012;165000;Хетчбэк;350000.0;https://www.avito.ru/nachalovo/avtomobili/vaz_lada_priora_2012_1452567718
ВАЗ (LADA);2108;1994;999999;Хетчбэк;40000.0;https://www.avito.ru/sochi/avtomobili/vaz_lada_2108_1994_3030958043
ГАЗ;ГАЗель Next;2016;300000;Фургон;1500000.0;https://www.avito.ru/georgievsk/avtomobili/gaz_gazel_next_2016_2928853576
